path[POSIX]	Subject	Experiment	Date	Time	Run	size[bytes]	checksum[md5]	url
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S39_INTEXT02_220216_1031_2_c,rfDC,meeg,ar-raw.fif	S39	INTEXT02-AR	2022-02-16	10:31	2.0	358011395	f70be23e0ef5a7e1732c36396658231a	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S39_INTEXT02_220216_1031_2_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S08_INTEXT02_191125_1446_2_c,rfDC,meeg,ar-raw.fif	S08	INTEXT02-AR	2019-11-25	14:46	2.0	350280147	d6b4387f0b1506290665b0bc6b956c60	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S08_INTEXT02_191125_1446_2_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S19_INTEXT02_210928_1331_1_c,rfDC,meeg,ar-raw.fif	S19	INTEXT02-AR	2021-09-28	13:31	1.0	350867299	73664dde23d89d3f17f3284c87d0af16	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S19_INTEXT02_210928_1331_1_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S29_INTEXT02_211216_1032_1_c,rfDC,meeg,ar-raw.fif	S29	INTEXT02-AR	2021-12-16	10:32	1.0	527027789	04be06040b2f542cab3af4717a2bfb32	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S29_INTEXT02_211216_1032_1_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S49_INTEXT02_220316_1443_1_c,rfDC,meeg,ar-raw.fif	S49	INTEXT02-AR	2022-03-16	14:43	1.0	529111929	b1a547eff59bd882a8fe8dd2e0bdc64c	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S49_INTEXT02_220316_1443_1_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S08_INTEXT02_191125_1342_4_c,rfDC,meeg,ar-raw.fif	S08	INTEXT02-AR	2019-11-25	13:42	4.0	537485117	ff5c5786eaa5f75427c5de2a832196d0	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S08_INTEXT02_191125_1342_4_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S06_INTEXT02_191107_1439_6_c,rfDC,meeg,ar-raw.fif	S06	INTEXT02-AR	2019-11-07	14:39	6.0	539656641	b8845c04bf598fcfeb62195cf32d3c24	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S06_INTEXT02_191107_1439_6_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S41_INTEXT02_220223_1028_1_c,rfDC,meeg,ar-raw.fif	S41	INTEXT02-AR	2022-02-23	10:28	1.0	536252009	83b048e01885c54e634bc849ee08853b	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S41_INTEXT02_220223_1028_1_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S27_INTEXT02_211220_1141_4_c,rfDC,meeg,ar-raw.fif	S27	INTEXT02-AR	2021-12-20	11:41	4.0	545151389	f148f8772a34fe01314814ba6fed6204	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S27_INTEXT02_211220_1141_4_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S01_INTEXT02_190925_1430_5_c,rfDC,meeg,ar-raw.fif	S01	INTEXT02-AR	2019-09-25	14:30	5.0	440790757	06274d0865dee07244203c93bdd0a0e8	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S01_INTEXT02_190925_1430_5_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S06_INTEXT02_191107_1540_2_c,rfDC,meeg,ar-raw.fif	S06	INTEXT02-AR	2019-11-07	15:40	2.0	351647707	f98cdbddd092535538493ccaba2f798d	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S06_INTEXT02_191107_1540_2_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S42_INTEXT02_220228_1045_1_c,rfDC,meeg,ar-raw.fif	S42	INTEXT02-AR	2022-02-28	10:45	1.0	520802393	2bb94d2320ad61984570b0a1a5508195	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S42_INTEXT02_220228_1045_1_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S21_INTEXT02_211103_1058_2_c,rfDC,meeg,ar-raw.fif	S21	INTEXT02-AR	2021-11-03	10:58	2.0	527509937	454e88e49c3a5b353af9341b745a661d	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S21_INTEXT02_211103_1058_2_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S44_INTEXT02_220302_1505_2_c,rfDC,meeg,ar-raw.fif	S44	INTEXT02-AR	2022-03-02	15:05	2.0	525952225	61c19b2f1e5c947e87b58b4381a47d79	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S44_INTEXT02_220302_1505_2_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S49_INTEXT02_220316_1444_1_c,rfDC,meeg,ar-raw.fif	S49	INTEXT02-AR	2022-03-16	14:44	1.0	359744723	fe5edc3901640e640ed5d977914db036	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S49_INTEXT02_220316_1444_1_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S19_INTEXT02_210928_1330_4_c,rfDC,meeg,ar-raw.fif	S19	INTEXT02-AR	2021-09-28	13:30	4.0	528864461	b0c3475597d46e367f402294e64067a1	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S19_INTEXT02_210928_1330_4_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S03_INTEXT02_191014_1350_3_c,rfDC,meeg,ar-raw.fif	S03	INTEXT02-AR	2019-10-14	13:50	3.0	539648925	1a865a762e6e04b669764c9f4dc11447	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S03_INTEXT02_191014_1350_3_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S11_INTEXT02_191211_1348_3_c,rfDC,meeg,ar-raw.fif	S11	INTEXT02-AR	2019-12-11	13:48	3.0	537099001	ea57fffe88b0d53af1a62a6115c171a5	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S11_INTEXT02_191211_1348_3_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S30_INTEXT02_220110_1054_7_c,rfDC,meeg,ar-raw.fif	S30	INTEXT02-AR	2022-01-10	10:54	7.0	544738773	dbac8983b9cd611f2d1645e8863fbb6d	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S30_INTEXT02_220110_1054_7_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S25_INTEXT02_211206_1105_2_c,rfDC,meeg,ar-raw.fif	S25	INTEXT02-AR	2021-12-06	11:05	2.0	544656993	ff8ee1ab316d3bb80fbb4272f315a677	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S25_INTEXT02_211206_1105_2_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S23_INTEXT02_211209_1050_4_c,rfDC,meeg,ar-raw.fif	S23	INTEXT02-AR	2021-12-09	10:50	4.0	521911165	e40dda02cbf7a4fb4ca872fb1d4e0994	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S23_INTEXT02_211209_1050_4_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S27_INTEXT02_211220_1141_5_c,rfDC,meeg,ar-raw.fif	S27	INTEXT02-AR	2021-12-20	11:41	5.0	558149191	7c8b245cca51e8612732c60da91f775b	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S27_INTEXT02_211220_1141_5_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S34_INTEXT02_220202_1032_1_c,rfDC,meeg,ar-raw.fif	S34	INTEXT02-AR	2022-02-02	10:32	1.0	349015803	1017b2e692d43d602e16847f3c0c6164	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S34_INTEXT02_220202_1032_1_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S09_INTEXT02_191128_1421_6_c,rfDC,meeg,ar-raw.fif	S09	INTEXT02-AR	2019-11-28	14:21	6.0	530185597	2e91f2fbbab53d5f826c12a9d58aebf5	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S09_INTEXT02_191128_1421_6_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S09_INTEXT02_191128_1531_1_c,rfDC,meeg,ar-raw.fif	S09	INTEXT02-AR	2019-11-28	15:31	1.0	355483091	ec0a7cbc5cdc99b3290e1ae1c2d0705a	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S09_INTEXT02_191128_1531_1_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S43_INTEXT02_220302_1039_2_c,rfDC,meeg,ar-raw.fif	S43	INTEXT02-AR	2022-03-02	10:39	2.0	347623467	c58ba86d9a9a0ddf89ec0df91b080fae	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S43_INTEXT02_220302_1039_2_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S33_INTEXT02_220126_1115_5_c,rfDC,meeg,ar-raw.fif	S33	INTEXT02-AR	2022-01-26	11:15	5.0	524300277	278aa89771eb3ca4b56b18a603c17b61	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S33_INTEXT02_220126_1115_5_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S11_INTEXT02_191211_1348_2_c,rfDC,meeg,ar-raw.fif	S11	INTEXT02-AR	2019-12-11	13:48	2.0	544577233	a3985900f3ec9b618c35605dbd0fccbe	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S11_INTEXT02_191211_1348_2_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S32_INTEXT02_220124_1025_5_c,rfDC,meeg,ar-raw.fif	S32	INTEXT02-AR	2022-01-24	10:25	5.0	553172825	8008ccdc540c272ff60c2dd51a3dac98	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S32_INTEXT02_220124_1025_5_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S24_INTEXT02_211202_1042_1_c,rfDC,meeg,ar-raw.fif	S24	INTEXT02-AR	2021-12-02	10:42	1.0	349967987	1715501ab763d1823d845c449d3dbecb	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S24_INTEXT02_211202_1042_1_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S19_INTEXT02_210928_1330_2_c,rfDC,meeg,ar-raw.fif	S19	INTEXT02-AR	2021-09-28	13:30	2.0	545157013	e50bec4c3f5626b8cf27996c7ad4beb6	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S19_INTEXT02_210928_1330_2_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S25_INTEXT02_211206_1105_6_c,rfDC,meeg,ar-raw.fif	S25	INTEXT02-AR	2021-12-06	11:05	6.0	535503681	3f1ae80211420f4c6e6e6a2ebd86b1d5	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S25_INTEXT02_211206_1105_6_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S38_INTEXT02_220214_1047_6_c,rfDC,meeg,ar-raw.fif	S38	INTEXT02-AR	2022-02-14	10:47	6.0	543709665	560119cc6769eaba563fba02a9c54f7b	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S38_INTEXT02_220214_1047_6_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S07_INTEXT02_191121_1352_6_c,rfDC,meeg,ar-raw.fif	S07	INTEXT02-AR	2019-11-21	13:52	6.0	525351405	7a5f5ce1da8e797724c9df12346f2871	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S07_INTEXT02_191121_1352_6_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S38_INTEXT02_220214_1047_3_c,rfDC,meeg,ar-raw.fif	S38	INTEXT02-AR	2022-02-14	10:47	3.0	540340717	b5a13733451af360f9643d03d99a33d1	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S38_INTEXT02_220214_1047_3_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S03_INTEXT02_191014_1500_2_c,rfDC,meeg,ar-raw.fif	S03	INTEXT02-AR	2019-10-14	15:00	2.0	361482511	c7e47361f138651e6bb6c235d55eaa20	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S03_INTEXT02_191014_1500_2_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S32_INTEXT02_220124_1025_4_c,rfDC,meeg,ar-raw.fif	S32	INTEXT02-AR	2022-01-24	10:25	4.0	531899773	f1aa3f4f948cae9846e669921a6ff717	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S32_INTEXT02_220124_1025_4_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S17_INTEXT02_210915_1400_3_c,rfDC,meeg,ar-raw.fif	S17	INTEXT02-AR	2021-09-15	14:00	3.0	558083791	b4cbb6dab93bddb2b2f7062977997b9d	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S17_INTEXT02_210915_1400_3_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S43_INTEXT02_220302_1038_3_c,rfDC,meeg,ar-raw.fif	S43	INTEXT02-AR	2022-03-02	10:38	3.0	539092149	fb08d8076a4af15ca69462b1f9ecc106	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S43_INTEXT02_220302_1038_3_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S28_INTEXT02_211215_1046_2_c,rfDC,meeg,ar-raw.fif	S28	INTEXT02-AR	2021-12-15	10:46	2.0	345256867	e1ff3b3b06aa62157f9a4b942ce1962b	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S28_INTEXT02_211215_1046_2_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S36_INTEXT02_220209_1041_1_c,rfDC,meeg,ar-raw.fif	S36	INTEXT02-AR	2022-02-09	10:41	1.0	348062159	d91b95d05a1d21fe17f5029dc8addb5c	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S36_INTEXT02_220209_1041_1_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S38_INTEXT02_220214_1048_2_c,rfDC,meeg,ar-raw.fif	S38	INTEXT02-AR	2022-02-14	10:48	2.0	351885595	1aa1b2c1465b9db66ce828b8e7962592	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S38_INTEXT02_220214_1048_2_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S32_INTEXT02_220124_1026_2_c,rfDC,meeg,ar-raw.fif	S32	INTEXT02-AR	2022-01-24	10:26	2.0	344352443	448123ed50fd2bfb09ea10b7a73e0a9a	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S32_INTEXT02_220124_1026_2_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S30_INTEXT02_220110_1055_1_c,rfDC,meeg,ar-raw.fif	S30	INTEXT02-AR	2022-01-10	10:55	1.0	358826619	478f880c91a794252fa9279f102dce77	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S30_INTEXT02_220110_1055_1_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S05_INTEXT02_191024_1430_2_c,rfDC,meeg,ar-raw.fif	S05	INTEXT02-AR	2019-10-24	14:30	2.0	535740705	2cb805d1099d74b7b8c8182922143c95	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S05_INTEXT02_191024_1430_2_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S40_INTEXT02_220221_1125_6_c,rfDC,meeg,ar-raw.fif	S40	INTEXT02-AR	2022-02-21	11:25	6.0	540763041	caedfbd55e80f912f4d9ec35aea6b0af	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S40_INTEXT02_220221_1125_6_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S05_INTEXT02_191024_1430_3_c,rfDC,meeg,ar-raw.fif	S05	INTEXT02-AR	2019-10-24	14:30	3.0	544966877	44981162cc5496dde418fae33a2d8163	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S05_INTEXT02_191024_1430_3_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S35_INTEXT02_220207_1050_2_c,rfDC,meeg,ar-raw.fif	S35	INTEXT02-AR	2022-02-07	10:50	2.0	530536709	c56540d290db11053f1567cddb9ea0c9	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S35_INTEXT02_220207_1050_2_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S21_INTEXT02_211103_1058_6_c,rfDC,meeg,ar-raw.fif	S21	INTEXT02-AR	2021-11-03	10:58	6.0	528643989	705f61b7b1955dbb06f6b70f24c32343	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S21_INTEXT02_211103_1058_6_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S12_INTEXT02_200115_1357_6_c,rfDC,meeg,ar-raw.fif	S12	INTEXT02-AR	2020-01-15	13:57	6.0	540840837	816f20de51e4e21b24473a92fef0d009	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S12_INTEXT02_200115_1357_6_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S37_INTEXT02_220210_1023_1_c,rfDC,meeg,ar-raw.fif	S37	INTEXT02-AR	2022-02-10	10:23	1.0	558793351	214f2b86e4cb69cad23bf5a3be2aee9f	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S37_INTEXT02_220210_1023_1_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S45_INTEXT02_220309_1051_6_c,rfDC,meeg,ar-raw.fif	S45	INTEXT02-AR	2022-03-09	10:51	6.0	534184533	616fc91084394a86887c81a004b7c8c4	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S45_INTEXT02_220309_1051_6_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S23_INTEXT02_211209_1051_1_c,rfDC,meeg,ar-raw.fif	S23	INTEXT02-AR	2021-12-09	10:51	1.0	351658943	72d87be857a8dfb79e63423a94368096	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S23_INTEXT02_211209_1051_1_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S13_INTEXT02_200128_1441_6_c,rfDC,meeg,ar-raw.fif	S13	INTEXT02-AR	2020-01-28	14:41	6.0	534213013	ae8d492b0f4043829ed42b0d4f6b55a3	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S13_INTEXT02_200128_1441_6_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S29_INTEXT02_211216_1032_3_c,rfDC,meeg,ar-raw.fif	S29	INTEXT02-AR	2021-12-16	10:32	3.0	537603361	b49a289d98b73058a797cf280b3978e6	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S29_INTEXT02_211216_1032_3_c,rfDC,meeg,ar-raw.fif
